Date,NAV
2021-04-05 18:30:00,12.9837
2021-04-06 18:30:00,13.1005
2021-04-07 18:30:00,13.2073
2021-04-08 18:30:00,13.1965
2021-04-11 18:30:00,12.6987
2021-04-12 18:30:00,12.8907
2021-04-14 18:30:00,12.9228
2021-04-15 18:30:00,13.0412
2021-04-18 18:30:00,12.7867
2021-04-19 18:30:00,12.787
2021-04-21 18:30:00,12.8277
2021-04-22 18:30:00,12.7755
2021-04-25 18:30:00,12.8831
2021-04-26 18:30:00,13.0082
2021-04-27 18:30:00,13.145
2021-04-28 18:30:00,13.215
2021-04-29 18:30:00,13.1147
2021-05-02 18:30:00,13.1668
2021-05-03 18:30:00,13.0738
2021-05-04 18:30:00,13.1824
2021-05-05 18:30:00,13.2897
2021-05-06 18:30:00,13.4051
2021-05-09 18:30:00,13.5951
2021-05-10 18:30:00,13.5924
2021-05-11 18:30:00,13.4482
2021-05-13 18:30:00,13.382
2021-05-16 18:30:00,13.5475
2021-05-17 18:30:00,13.7248
2021-05-18 18:30:00,13.6967
2021-05-19 18:30:00,13.5623
2021-05-20 18:30:00,13.7149
2021-05-23 18:30:00,13.7254
2021-05-24 18:30:00,13.8082
2021-05-25 18:30:00,13.8518
2021-05-26 18:30:00,13.9002
2021-05-27 18:30:00,13.9119
2021-05-30 18:30:00,14.016
2021-05-31 18:30:00,14.0159
2021-06-01 18:30:00,14.0756
2021-06-02 18:30:00,14.1757
2021-06-03 18:30:00,14.2156
2021-06-06 18:30:00,14.3141
2021-06-07 18:30:00,14.3384
2021-06-08 18:30:00,14.2468
2021-06-09 18:30:00,14.3472
2021-06-10 18:30:00,14.4034
2021-06-13 18:30:00,14.3985
2021-06-14 18:30:00,14.4157
2021-06-15 18:30:00,14.3123
2021-06-16 18:30:00,14.2062
2021-06-17 18:30:00,14.1319
2021-06-20 18:30:00,14.1879
2021-06-21 18:30:00,14.2589
2021-06-22 18:30:00,14.2031
2021-06-23 18:30:00,14.2626
2021-06-24 18:30:00,14.3383
2021-06-27 18:30:00,14.3331
2021-06-28 18:30:00,14.2583
2021-06-29 18:30:00,14.2124
2021-06-30 18:30:00,14.2073
2021-07-01 18:30:00,14.2171
2021-07-04 18:30:00,14.297
2021-07-05 18:30:00,14.2626
2021-07-06 18:30:00,14.3216
2021-07-07 18:30:00,14.2038
2021-07-08 18:30:00,14.2306
2021-07-11 18:30:00,14.2578
2021-07-12 18:30:00,14.335
2021-07-13 18:30:00,14.373
2021-07-14 18:30:00,14.4175
2021-07-15 18:30:00,14.4216
2021-07-18 18:30:00,14.3155
2021-07-19 18:30:00,14.183
2021-07-21 18:30:00,14.3609
2021-07-22 18:30:00,14.3863
2021-07-25 18:30:00,14.3867
2021-07-26 18:30:00,14.3109
2021-07-27 18:30:00,14.2953
2021-07-28 18:30:00,14.3733
2021-07-29 18:30:00,14.4004
2021-08-01 18:30:00,14.5194
2021-08-02 18:30:00,14.7231
2021-08-03 18:30:00,14.7165
2021-08-04 18:30:00,14.739
2021-08-05 18:30:00,14.7296
2021-08-08 18:30:00,14.715
2021-08-09 18:30:00,14.6614
2021-08-10 18:30:00,14.693
2021-08-11 18:30:00,14.7757
2021-08-12 18:30:00,14.851
2021-08-15 18:30:00,14.854
2021-08-16 18:30:00,14.8971
2021-08-17 18:30:00,14.8838
2021-08-19 18:30:00,14.7062
2021-08-22 18:30:00,14.6925
2021-08-23 18:30:00,14.8564
2021-08-24 18:30:00,14.8529
2021-08-25 18:30:00,14.8254
2021-08-26 18:30:00,14.9339
2021-08-29 18:30:00,15.1499
2021-08-30 18:30:00,15.3619
2021-08-31 18:30:00,15.3377
2021-09-01 18:30:00,15.4721
2021-09-02 18:30:00,15.5562
2021-09-05 18:30:00,15.5887
2021-09-06 18:30:00,15.5517
2021-09-07 18:30:00,15.5539
2021-09-08 18:30:00,15.5839
2021-09-12 18:30:00,15.6399
2021-09-13 18:30:00,15.6978
2021-09-14 18:30:00,15.8531
2021-09-15 18:30:00,15.9142
2021-09-16 18:30:00,15.8577
2021-09-19 18:30:00,15.6102
2021-09-20 18:30:00,15.7805
2021-09-21 18:30:00,15.8262
2021-09-22 18:30:00,16.0224
2021-09-23 18:30:00,15.9852
2021-09-26 18:30:00,15.9796
2021-09-27 18:30:00,15.9376
2021-09-28 18:30:00,16.03
2021-09-29 18:30:00,15.9262
2021-09-30 18:30:00,15.9113
2021-10-03 18:30:00,16.055
2021-10-04 18:30:00,16.171
2021-10-05 18:30:00,15.9695
2021-10-06 18:30:00,16.1384
2021-10-07 18:30:00,16.1567
2021-10-10 18:30:00,16.2956
2021-10-11 18:30:00,16.3596
2021-10-12 18:30:00,16.5605
2021-10-13 18:30:00,16.6973
2021-10-17 18:30:00,16.7904
2021-10-18 18:30:00,16.5998
2021-10-19 18:30:00,16.4232
2021-10-20 18:30:00,16.3806
2021-10-21 18:30:00,16.2501
2021-10-24 18:30:00,16.1538
2021-10-25 18:30:00,16.3439
2021-10-26 18:30:00,16.3044
2021-10-27 18:30:00,15.9932
2021-10-28 18:30:00,15.9043
2021-10-31 18:30:00,16.1719
2021-11-01 18:30:00,16.1238
2021-11-02 18:30:00,16.1087
2021-11-07 18:30:00,16.3552
2021-11-08 18:30:00,16.3469
2021-11-09 18:30:00,16.3212
2021-11-10 18:30:00,16.1771
2021-11-11 18:30:00,16.34
2021-11-14 18:30:00,16.3363
2021-11-15 18:30:00,16.2682
2021-11-16 18:30:00,16.2129
2021-11-17 18:30:00,16.0115
2021-11-21 18:30:00,15.7125
2021-11-22 18:30:00,15.8586
2021-11-23 18:30:00,15.8087
2021-11-24 18:30:00,15.8317
2021-11-25 18:30:00,15.3596
2021-11-28 18:30:00,15.3137
2021-11-29 18:30:00,15.2698
2021-11-30 18:30:00,15.3991
2021-12-01 18:30:00,15.625
2021-12-02 18:30:00,15.4911
2021-12-05 18:30:00,15.2206
2021-12-06 18:30:00,15.4463
2021-12-07 18:30:00,15.684
2021-12-08 18:30:00,15.7283
2021-12-09 18:30:00,15.7314
2021-12-12 18:30:00,15.6393
2021-12-13 18:30:00,15.635
2021-12-14 18:30:00,15.5419
2021-12-15 18:30:00,15.5393
2021-12-16 18:30:00,15.2792
2021-12-19 18:30:00,14.9355
2021-12-20 18:30:00,15.0981
2021-12-21 18:30:00,15.2665
2021-12-22 18:30:00,15.3866
2021-12-23 18:30:00,15.2913
2021-12-26 18:30:00,15.3601
2021-12-27 18:30:00,15.5184
2021-12-28 18:30:00,15.5237
2021-12-29 18:30:00,15.5226
2021-12-30 18:30:00,15.6893
2022-01-02 18:30:00,15.8939
2022-01-03 18:30:00,16.0007
2022-01-04 18:30:00,16.1346
2022-01-05 18:30:00,16.0429
2022-01-06 18:30:00,16.1254
2022-01-09 18:30:00,16.2631
2022-01-10 18:30:00,16.2659
2022-01-11 18:30:00,16.3822
2022-01-12 18:30:00,16.4717
2022-01-13 18:30:00,16.4378
2022-01-16 18:30:00,16.5368
2022-01-17 18:30:00,16.2848
2022-01-18 18:30:00,16.193
2022-01-19 18:30:00,16.084
2022-01-20 18:30:00,15.8885
2022-01-23 18:30:00,15.4763
2022-01-24 18:30:00,15.6763
2022-01-26 18:30:00,15.5578
2022-01-27 18:30:00,15.5811
2022-01-30 18:30:00,15.7789
2022-01-31 18:30:00,15.9744
2022-02-01 18:30:00,16.1343
2022-02-02 18:30:00,15.9915
2022-02-03 18:30:00,15.9434
2022-02-06 18:30:00,15.7163
2022-02-07 18:30:00,15.7516
2022-02-08 18:30:00,15.9472
2022-02-09 18:30:00,16.0511
2022-02-10 18:30:00,15.8686
2022-02-13 18:30:00,15.3757
2022-02-14 18:30:00,15.8072
2022-02-15 18:30:00,15.8172
2022-02-16 18:30:00,15.7992
2022-02-17 18:30:00,15.7607
2022-02-20 18:30:00,15.6491
2022-02-21 18:30:00,15.5436
2022-02-22 18:30:00,15.5198
2022-02-23 18:30:00,14.7569
2022-02-24 18:30:00,15.179
2022-02-27 18:30:00,15.3369
2022-03-01 18:30:00,15.2409
2022-03-02 18:30:00,15.1435
2022-03-03 18:30:00,14.882
2022-03-06 18:30:00,14.6339
2022-03-07 18:30:00,14.7531
2022-03-08 18:30:00,14.9438
2022-03-09 18:30:00,15.1751
2022-03-10 18:30:00,15.246
2022-03-13 18:30:00,15.3391
2022-03-14 18:30:00,15.1965
2022-03-15 18:30:00,15.4754
2022-03-16 18:30:00,15.7566
2022-03-20 18:30:00,15.5788
2022-03-21 18:30:00,15.7133
2022-03-22 18:30:00,15.6844
2022-03-23 18:30:00,15.7034
2022-03-24 18:30:00,15.6273
2022-03-27 18:30:00,15.6844
2022-03-28 18:30:00,15.749
2022-03-29 18:30:00,15.8114
2022-03-30 18:30:00,15.79
2022-03-31 18:30:00,15.9829
2022-04-03 18:30:00,16.2352
2022-04-04 18:30:00,16.279
2022-04-05 18:30:00,16.2345
2022-04-06 18:30:00,16.1384
2022-04-07 18:30:00,16.3129
2022-04-10 18:30:00,16.2723
2022-04-11 18:30:00,16.1096
2022-04-12 18:30:00,16.0997
2022-04-17 18:30:00,16.0161
2022-04-18 18:30:00,15.7887
2022-04-19 18:30:00,15.9575
2022-04-20 18:30:00,16.1699
2022-04-21 18:30:00,15.974
2022-04-24 18:30:00,15.6949
2022-04-25 18:30:00,15.9604
2022-04-26 18:30:00,15.7897
2022-04-27 18:30:00,15.9857
2022-04-28 18:30:00,15.8205
2022-05-01 18:30:00,15.779
2022-05-03 18:30:00,15.4335
2022-05-04 18:30:00,15.3935
2022-05-05 18:30:00,15.1634
2022-05-08 18:30:00,15.0748
2022-05-09 18:30:00,14.9777
2022-05-10 18:30:00,14.9112
2022-05-11 18:30:00,14.5782
2022-05-12 18:30:00,14.5919
2022-05-15 18:30:00,14.6664
2022-05-16 18:30:00,15.0404
2022-05-17 18:30:00,15.0312
2022-05-18 18:30:00,14.6587
2022-05-19 18:30:00,15.0353
2022-05-22 18:30:00,14.9515
2022-05-23 18:30:00,14.8222
2022-05-24 18:30:00,14.703
2022-05-25 18:30:00,14.84
2022-05-26 18:30:00,14.9872
2022-05-29 18:30:00,15.2404
2022-05-30 18:30:00,15.2837
2022-05-31 18:30:00,15.1853
2022-06-01 18:30:00,15.2134
2022-06-02 18:30:00,15.052
2022-06-05 18:30:00,15.0348
2022-06-06 18:30:00,14.9204
2022-06-07 18:30:00,14.8991
2022-06-08 18:30:00,14.973
2022-06-09 18:30:00,14.8447
2022-06-12 18:30:00,14.4898
2022-06-13 18:30:00,14.4679
2022-06-14 18:30:00,14.4846
2022-06-15 18:30:00,14.1387
2022-06-16 18:30:00,13.9649
2022-06-19 18:30:00,13.9745
2022-06-20 18:30:00,14.2536
2022-06-21 18:30:00,14.0383
2022-06-22 18:30:00,14.243
2022-06-23 18:30:00,14.3818
2022-06-26 18:30:00,14.5191
2022-06-27 18:30:00,14.5603
2022-06-28 18:30:00,14.4878
2022-06-29 18:30:00,14.4046
2022-06-30 18:30:00,14.4877
2022-07-03 18:30:00,14.5505
2022-07-04 18:30:00,14.5391
2022-07-05 18:30:00,14.7296
2022-07-06 18:30:00,14.8972
2022-07-07 18:30:00,14.966
2022-07-10 18:30:00,14.9974
2022-07-11 18:30:00,14.8523
2022-07-12 18:30:00,14.8424
2022-07-13 18:30:00,14.8204
2022-07-14 18:30:00,14.929
2022-07-17 18:30:00,15.1374
2022-07-18 18:30:00,15.1906
2022-07-19 18:30:00,15.2992
2022-07-20 18:30:00,15.4456
2022-07-21 18:30:00,15.5251
2022-07-24 18:30:00,15.4747
2022-07-25 18:30:00,15.3527
2022-07-26 18:30:00,15.5212
2022-07-27 18:30:00,15.7526
2022-07-28 18:30:00,16.0021
2022-07-31 18:30:00,16.1834
2022-08-01 18:30:00,16.2055
2022-08-02 18:30:00,16.1967
2022-08-03 18:30:00,16.2129
2022-08-04 18:30:00,16.2212
2022-08-07 18:30:00,16.2984
2022-08-09 18:30:00,16.3405
2022-08-10 18:30:00,16.4018
2022-08-11 18:30:00,16.4366
2022-08-15 18:30:00,16.5887
2022-08-16 18:30:00,16.7147
2022-08-17 18:30:00,16.7238
2022-08-18 18:30:00,16.53
2022-08-21 18:30:00,16.2445
2022-08-22 18:30:00,16.3837
2022-08-23 18:30:00,16.4196
2022-08-24 18:30:00,16.3724
2022-08-25 18:30:00,16.459
2022-08-28 18:30:00,16.2873
2022-08-29 18:30:00,16.6629
2022-08-31 18:30:00,16.5331
2022-09-01 18:30:00,16.4871
2022-09-04 18:30:00,16.572
2022-09-05 18:30:00,16.5707
2022-09-06 18:30:00,16.6104
2022-09-07 18:30:00,16.742
2022-09-08 18:30:00,16.7728
2022-09-11 18:30:00,16.8753
2022-09-12 18:30:00,16.9947
2022-09-13 18:30:00,16.9785
2022-09-14 18:30:00,16.8623
2022-09-15 18:30:00,16.5238
2022-09-18 18:30:00,16.5991
2022-09-19 18:30:00,16.8368
2022-09-20 18:30:00,16.6892
2022-09-21 18:30:00,16.655
2022-09-22 18:30:00,16.3696
2022-09-25 18:30:00,16.0279
2022-09-26 18:30:00,16.0352
2022-09-27 18:30:00,15.9359
2022-09-28 18:30:00,15.9348
2022-09-29 18:30:00,16.1383
2022-10-02 18:30:00,15.9472
2022-10-03 18:30:00,16.2882
2022-10-05 18:30:00,16.3491
2022-10-06 18:30:00,16.3277
2022-10-09 18:30:00,16.2487
2022-10-10 18:30:00,15.9728
2022-10-11 18:30:00,16.1279
2022-10-12 18:30:00,16.0411
2022-10-13 18:30:00,16.1079
2022-10-16 18:30:00,16.1753
2022-10-17 18:30:00,16.34
2022-10-18 18:30:00,16.3103
2022-10-19 18:30:00,16.4091
2022-10-20 18:30:00,16.4056
2022-10-24 18:30:00,16.5082
2022-10-26 18:30:00,16.6277
2022-10-27 18:30:00,16.6517
2022-10-30 18:30:00,16.8328
2022-10-31 18:30:00,17.005
2022-11-01 18:30:00,16.9295
2022-11-02 18:30:00,16.8973
2022-11-03 18:30:00,16.9903
2022-11-06 18:30:00,17.0717
2022-11-08 18:30:00,17.008
2022-11-09 18:30:00,16.8579
2022-11-10 18:30:00,17.0296
2022-11-13 18:30:00,17.0461
2022-11-14 18:30:00,17.1287
2022-11-15 18:30:00,17.074
2022-11-16 18:30:00,16.9997
2022-11-17 18:30:00,16.9249
2022-11-20 18:30:00,16.8236
2022-11-21 18:30:00,16.9105
2022-11-22 18:30:00,16.9387
2022-11-23 18:30:00,17.1255
2022-11-24 18:30:00,17.1782
2022-11-27 18:30:00,17.2081
2022-11-28 18:30:00,17.2541
2022-11-29 18:30:00,17.4221
2022-11-30 18:30:00,17.4823
2022-12-01 18:30:00,17.4074
2022-12-04 18:30:00,17.4512
2022-12-05 18:30:00,17.3835
2022-12-06 18:30:00,17.2706
2022-12-07 18:30:00,17.2967
2022-12-08 18:30:00,17.2032
2022-12-11 18:30:00,17.2319
2022-12-12 18:30:00,17.3139
2022-12-13 18:30:00,17.4026
2022-12-14 18:30:00,17.2223
2022-12-15 18:30:00,17.048
2022-12-18 18:30:00,17.2183
2022-12-19 18:30:00,17.143
2022-12-20 18:30:00,17.0172
2022-12-21 18:30:00,16.9144
2022-12-22 18:30:00,16.5702
2022-12-25 18:30:00,16.7357
2022-12-26 18:30:00,16.878
2022-12-27 18:30:00,16.875
2022-12-28 18:30:00,16.9229
2022-12-29 18:30:00,16.8821
2023-01-01 18:30:00,16.9454
2023-01-02 18:30:00,16.9929
2023-01-03 18:30:00,16.8295
2023-01-04 18:30:00,16.8644
2023-01-05 18:30:00,16.7356
2023-01-08 18:30:00,16.9285
2023-01-09 18:30:00,16.8258
2023-01-10 18:30:00,16.7655
2023-01-11 18:30:00,16.7539
2023-01-12 18:30:00,16.8529
2023-01-15 18:30:00,16.81
2023-01-16 18:30:00,16.9129
2023-01-17 18:30:00,16.9949
2023-01-18 18:30:00,16.9475
2023-01-19 18:30:00,16.8351
2023-01-22 18:30:00,16.9118
2023-01-23 18:30:00,16.8873
2023-01-24 18:30:00,16.7232
2023-01-26 18:30:00,16.5308
2023-01-29 18:30:00,16.5384
2023-01-30 18:30:00,16.5775
2023-01-31 18:30:00,16.3647
2023-02-01 18:30:00,16.2638
2023-02-02 18:30:00,16.4259
2023-02-05 18:30:00,16.3894
2023-02-06 18:30:00,16.3425
2023-02-07 18:30:00,16.5093
2023-02-08 18:30:00,16.5081
2023-02-09 18:30:00,16.4847
2023-02-12 18:30:00,16.4175
2023-02-13 18:30:00,16.474
2023-02-14 18:30:00,16.5926
2023-02-15 18:30:00,16.655
2023-02-16 18:30:00,16.571
2023-02-19 18:30:00,16.5063
2023-02-20 18:30:00,16.4511
2023-02-21 18:30:00,16.2265
2023-02-22 18:30:00,16.1993
2023-02-23 18:30:00,16.1564
2023-02-26 18:30:00,16.0395
2023-02-27 18:30:00,15.9676
2023-02-28 18:30:00,16.1229
2023-03-01 18:30:00,16.0507
2023-03-02 18:30:00,16.2427
2023-03-05 18:30:00,16.3338
2023-03-07 18:30:00,16.3885
2023-03-08 18:30:00,16.2575
2023-03-09 18:30:00,16.1735
2023-03-12 18:30:00,15.9633
2023-03-13 18:30:00,15.8477
2023-03-14 18:30:00,15.8471
2023-03-15 18:30:00,15.887
2023-03-16 18:30:00,15.9901
2023-03-19 18:30:00,15.865
2023-03-20 18:30:00,15.9159
2023-03-21 18:30:00,15.9612
2023-03-22 18:30:00,15.9282
2023-03-23 18:30:00,15.7819
2023-03-26 18:30:00,15.791
2023-03-27 18:30:00,15.7034
2023-03-28 18:30:00,15.8924
2023-03-30 18:30:00,16.0638
2023-04-02 18:30:00,16.1337
2023-04-04 18:30:00,16.2155
2023-04-05 18:30:00,16.2641
2023-04-09 18:30:00,16.3573
2023-04-10 18:30:00,16.4623
2023-04-11 18:30:00,16.5608
2023-04-12 18:30:00,16.5892
2023-04-16 18:30:00,16.5847
2023-04-17 18:30:00,16.5824
2023-04-18 18:30:00,16.5318
2023-04-19 18:30:00,16.5258
2023-04-20 18:30:00,16.4864
2023-04-23 18:30:00,16.5909
2023-04-24 18:30:00,16.6292
2023-04-25 18:30:00,16.6758
2023-04-26 18:30:00,16.772
2023-04-27 18:30:00,16.9391
2023-05-01 18:30:00,17.0358
2023-05-02 18:30:00,16.9671
2023-05-03 18:30:00,17.0924
2023-05-04 18:30:00,17.0131
2023-05-07 18:30:00,17.1934
2023-05-08 18:30:00,17.1996
2023-05-09 18:30:00,17.2561
2023-05-10 18:30:00,17.2549
2023-05-11 18:30:00,17.2261
2023-05-14 18:30:00,17.2876
2023-05-15 18:30:00,17.2355
2023-05-16 18:30:00,17.162
2023-05-17 18:30:00,17.0584
2023-05-18 18:30:00,17.1053
2023-05-21 18:30:00,17.2913
2023-05-22 18:30:00,17.3858
2023-05-23 18:30:00,17.3623
2023-05-24 18:30:00,17.4168
2023-05-25 18:30:00,17.5613
2023-05-28 18:30:00,17.6491
2023-05-29 18:30:00,17.6429
2023-05-30 18:30:00,17.624
2023-05-31 18:30:00,17.6248
2023-06-01 18:30:00,17.7148
2023-06-04 18:30:00,17.7557
2023-06-05 18:30:00,17.8079
2023-06-06 18:30:00,17.9791
2023-06-07 18:30:00,17.8619
2023-06-08 18:30:00,17.7895
2023-06-11 18:30:00,17.8552
2023-06-12 18:30:00,17.9497
2023-06-13 18:30:00,18.0134
2023-06-14 18:30:00,18.0139
2023-06-15 18:30:00,18.131
2023-06-18 18:30:00,18.0575
2023-06-19 18:30:00,18.1337
2023-06-20 18:30:00,18.1414
2023-06-21 18:30:00,18.0214
2023-06-22 18:30:00,17.871
2023-06-25 18:30:00,17.9712
2023-06-26 18:30:00,18.0717
2023-06-27 18:30:00,18.2225
2023-06-29 18:30:00,18.4068
2023-07-02 18:30:00,18.4601
2023-07-03 18:30:00,18.5271
2023-07-04 18:30:00,18.6348
2023-07-05 18:30:00,18.7346
2023-07-06 18:30:00,18.559
2023-07-09 18:30:00,18.525
2023-07-10 18:30:00,18.6282
2023-07-11 18:30:00,18.5925
2023-07-12 18:30:00,18.563
2023-07-13 18:30:00,18.7221
2023-07-16 18:30:00,18.7901
2023-07-17 18:30:00,18.7531
2023-07-18 18:30:00,18.8244
2023-07-19 18:30:00,18.9333
2023-07-20 18:30:00,18.7925
2023-07-23 18:30:00,18.7932
2023-07-24 18:30:00,18.8315
2023-07-25 18:30:00,18.8921
2023-07-26 18:30:00,18.8194
2023-07-27 18:30:00,18.8666
2023-07-30 18:30:00,18.9896
2023-07-31 18:30:00,18.971
2023-08-01 18:30:00,18.7623
2023-08-02 18:30:00,18.6584
2023-08-03 18:30:00,18.7435
2023-08-06 18:30:00,18.8484
2023-08-07 18:30:00,18.8359
2023-08-08 18:30:00,18.944
2023-08-09 18:30:00,18.8931
2023-08-10 18:30:00,18.7833
2023-08-13 18:30:00,18.7274
2023-08-15 18:30:00,18.7591
2023-08-16 18:30:00,18.7146
2023-08-17 18:30:00,18.6627
2023-08-20 18:30:00,18.8041
2023-08-21 18:30:00,18.8263
2023-08-22 18:30:00,18.8348
2023-08-23 18:30:00,18.7872
2023-08-24 18:30:00,18.6558
2023-08-27 18:30:00,18.7056
2023-08-28 18:30:00,18.7894
2023-08-29 18:30:00,18.8114
2023-08-30 18:30:00,18.695
2023-08-31 18:30:00,18.9402
2023-09-03 18:30:00,19.0859
2023-09-04 18:30:00,19.1395
2023-09-05 18:30:00,19.1713
2023-09-06 18:30:00,19.2817
2023-09-07 18:30:00,19.3587
2023-09-10 18:30:00,19.5627
2023-09-11 18:30:00,19.4451
2023-09-12 18:30:00,19.5358
2023-09-13 18:30:00,19.619
2023-09-14 18:30:00,19.7061
2023-09-17 18:30:00,19.7265
2023-09-19 18:30:00,19.5697
2023-09-20 18:30:00,19.4338
2023-09-21 18:30:00,19.3857
2023-09-24 18:30:00,19.3979
2023-09-25 18:30:00,19.4048
2023-09-26 18:30:00,19.4615
2023-09-28 18:30:00,19.3862
2023-10-02 18:30:00,19.2595
2023-10-03 18:30:00,19.1112
2023-10-04 18:30:00,19.1812
2023-10-05 18:30:00,19.3142
2023-10-08 18:30:00,19.1724
2023-10-09 18:30:00,19.3681
2023-10-10 18:30:00,19.4928
2023-10-11 18:30:00,19.4836
2023-10-12 18:30:00,19.4973
2023-10-15 18:30:00,19.5034
2023-10-16 18:30:00,19.5882
2023-10-17 18:30:00,19.5094
2023-10-18 18:30:00,19.5412
2023-10-19 18:30:00,19.4279
2023-10-22 18:30:00,19.1227
2023-10-24 18:30:00,18.9891
2023-10-25 18:30:00,18.7182
2023-10-26 18:30:00,18.9078
2023-10-29 18:30:00,18.9423
2023-10-30 18:30:00,18.9324
2023-10-31 18:30:00,18.821
2023-11-01 18:30:00,18.9779
2023-11-02 18:30:00,19.0937
2023-11-05 18:30:00,19.2884
2023-11-06 18:30:00,19.3149
2023-11-07 18:30:00,19.3869
2023-11-08 18:30:00,19.3828
2023-11-09 18:30:00,19.4028
2023-11-12 18:30:00,19.467
2023-11-14 18:30:00,19.7023
2023-11-15 18:30:00,19.8196
2023-11-16 18:30:00,19.8593
2023-11-19 18:30:00,19.8203
2023-11-20 18:30:00,19.9094
2023-11-21 18:30:00,19.9488
2023-11-22 18:30:00,19.9374
2023-11-23 18:30:00,19.9045
2023-11-27 18:30:00,20.0994
2023-11-28 18:30:00,20.263
2023-11-29 18:30:00,20.3805
2023-11-30 18:30:00,20.4719
2023-12-03 18:30:00,20.8289
2023-12-04 18:30:00,21.036
2023-12-05 18:30:00,21.0686
2023-12-06 18:30:00,21.0724
2023-12-07 18:30:00,21.0599
2023-12-10 18:30:00,21.0987
2023-12-11 18:30:00,21.0659
2023-12-12 18:30:00,21.143
2023-12-13 18:30:00,21.3356
2023-12-14 18:30:00,21.5835
2023-12-17 18:30:00,21.557
2023-12-18 18:30:00,21.5864
2023-12-19 18:30:00,21.1752
2023-12-20 18:30:00,21.2619
2023-12-21 18:30:00,21.4587
2023-12-25 18:30:00,21.6192
2023-12-26 18:30:00,21.8393
2023-12-27 18:30:00,22.0276
2023-12-28 18:30:00,22.0146
2023-12-31 18:30:00,22.0465
